Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
237,20,RL,8773,Pave,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,24,0,1390,1414,Ex,Y,SBrkr,1414,0,0,1414,0,0,2,0,3,1,Gd,6,Typ,0,2,494,Y,132,105,0,0,0,0,0,5,2010,WD,Normal,185500
1041,20,RL,13125,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,Wd Sdng,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,168,682,284,1134,Ex,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,TA,8,Maj1,1,2,484,Y,0,0,0,0,0,0,0,1,2006,WD,Normal,155000
1459,20,RL,9717,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1996,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,49,1029,0,1078,Gd,Y,FuseA,1078,0,0,1078,1,0,1,0,2,1,Gd,5,Typ,0,1,240,Y,366,0,112,0,0,0,0,4,2010,WD,Normal,142125
659,50,RL,17503,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,0,0,912,912,TA,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,1,330,Y,192,0,0,0,0,0,0,1,2010,WD,Abnorml,97500
1233,90,RL,9842,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,TA,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,TA,6,Typ,0,2,462,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,101800
983,20,RL,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,0,0,1266,1266,Ex,Y,SBrkr,1266,0,0,1266,0,0,2,0,2,1,Gd,6,Typ,1,2,388,Y,100,16,0,0,0,0,0,3,2008,WD,Normal,159895
744,80,RL,12886,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,444,0,76,520,Ex,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,TA,6,Min2,1,2,480,Y,302,0,0,0,100,0,0,10,2009,WD,Normal,175000
1172,20,RL,9120,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,662,0,599,1261,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,2,433,Y,0,0,0,0,288,0,1400,11,2008,WD,Normal,163000
1123,20,RL,8926,Pave,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,0,0,672,672,Ex,Y,FuseA,960,0,0,960,0,0,1,0,3,1,TA,5,Typ,0,1,288,Y,64,0,0,0,160,0,0,10,2009,COD,Abnorml,112000
1346,30,RM,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,None,0.0,TA,TA,PConc,250,0,710,960,Gd,Y,FuseA,960,0,0,960,0,0,1,0,2,1,Fa,5,Typ,0,1,308,Y,0,0,168,0,0,0,0,7,2007,WD,Normal,108500
104,20,RL,10402,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,1226,1226,Ex,Y,SBrkr,1226,0,0,1226,0,0,2,0,3,1,Gd,6,Typ,0,3,740,Y,0,36,0,0,0,0,0,5,2010,WD,Normal,198900
103,90,RL,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,TA,Fa,Slab,0,0,0,0,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,2,410,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118964
372,50,RL,17120,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,WdShing,Plywood,None,0.0,TA,TA,CBlock,0,0,0,0,TA,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,2,680,N,0,59,0,0,0,0,0,7,2008,WD,Normal,134432
1130,90,RM,7200,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,936,0,0,936,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,2,672,Y,49,0,0,0,0,0,0,8,2007,WD,Normal,140000
234,20,RL,10650,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,182,712,0,894,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,1,308,Y,365,0,0,0,0,0,0,2,2010,WD,Normal,128200
923,20,RL,10237,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,28,0,1288,1316,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,2,397,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169990
4,70,RL,9550,Pave,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,5,1915,1970,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,216,0,540,756,Gd,Y,SBrkr,961,756,0,1717,1,0,1,0,3,1,Gd,7,Typ,1,3,642,Y,0,35,272,0,0,0,0,2,2006,WD,Abnorml,140000
591,60,RL,8320,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,490,0,280,770,Ex,Y,SBrkr,770,812,0,1582,0,0,2,1,3,1,Gd,6,Typ,0,2,520,Y,0,45,0,0,0,0,0,9,2008,WD,Normal,185900
1027,20,RL,9300,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,MetalSd,HdBoard,BrkFace,324.0,TA,TA,CBlock,697,0,571,1268,TA,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,TA,6,Typ,2,2,461,Y,0,0,0,0,143,0,0,4,2010,WD,Normal,167500
980,20,RL,8816,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,651,0,470,1121,TA,Y,SBrkr,1121,0,0,1121,1,0,1,0,3,1,TA,5,Typ,0,2,480,Y,0,80,0,0,0,0,0,6,2009,WD,Normal,139000
958,20,RL,7420,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,417,0,640,1057,TA,Y,SBrkr,1057,0,0,1057,0,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,132000
69,30,RM,4608,Pave,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,0,0,747,747,TA,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,TA,4,Typ,0,1,220,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,80000
887,90,RL,8393,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,528,0,1098,1626,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,2,588,Y,272,54,0,0,0,0,0,6,2006,WD,Family,145000
50,20,RL,7742,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,763,0,192,955,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,1,386,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,127000
498,50,RL,9120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,329,0,697,1026,Ex,Y,SBrkr,1133,687,0,1820,1,0,2,0,4,1,TA,8,Typ,0,1,240,N,0,100,0,0,0,0,0,6,2008,WD,Normal,184000
590,40,RM,9100,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,0,0,742,742,TA,Y,FuseA,779,0,156,935,0,0,1,0,2,1,TA,4,Typ,0,1,308,P,0,0,0,0,0,0,600,8,2008,WD,Normal,79500
359,80,RL,6930,Pave,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,300,294,468,1062,Ex,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,1,288,Y,168,0,294,0,0,0,0,7,2006,WD,Abnorml,130000
403,30,RL,10200,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,0,0,672,672,Ex,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,TA,4,Typ,0,1,240,N,168,0,0,0,0,0,0,8,2008,WD,Normal,108000
1086,85,RL,9069,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,747,0,189,936,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,2,1,Gd,5,Typ,0,2,564,Y,120,0,0,0,0,0,0,4,2010,WD,Normal,147000
1031,190,RH,7082,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,686,686,Gd,Y,SBrkr,948,980,0,1928,0,0,2,0,5,2,TA,10,Typ,0,0,0,N,0,0,228,0,0,0,0,7,2006,WD,Normal,160000
1021,20,RL,7024,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,1024,0,108,1132,Ex,Y,SBrkr,1132,0,0,1132,1,0,1,1,2,1,Gd,5,Typ,0,2,451,Y,252,64,0,0,0,0,0,6,2008,WD,Normal,176000
275,20,RL,8314,Pave,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,546,0,270,816,TA,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,1,264,Y,168,0,0,0,0,0,0,6,2007,WD,Normal,124500
767,60,RL,10421,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,394,0,586,980,TA,Y,SBrkr,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,2,496,Y,228,66,156,0,0,0,500,3,2010,WD,Normal,196500
798,20,RL,7677,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,570,0,203,773,Gd,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,1,240,Y,0,0,0,0,0,0,0,4,2008,WD,Abnorml,110000
1223,50,RL,10496,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,196,0,844,1040,Ex,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,1,315,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
855,20,RL,17920,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,306,1085,372,1763,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,2,454,Y,0,418,0,0,312,0,0,7,2006,WD,Abnorml,170000
1105,160,RM,2016,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,0,0,630,630,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,2,440,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,106000
1150,70,RM,9000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,624,0,26,650,Ex,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,TA,7,Typ,0,2,324,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,143000
639,30,RL,8777,Pave,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,0,0,796,796,Gd,Y,FuseA,796,0,0,796,0,0,1,0,2,1,TA,4,Typ,0,0,0,P,328,0,164,0,0,0,0,5,2008,WD,Normal,85000
634,20,RL,9250,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,480,468,108,1056,TA,Y,SBrkr,1056,0,0,1056,0,1,1,0,3,1,TA,6,Typ,0,1,260,Y,390,0,0,0,0,0,0,7,2007,WD,Normal,139400
637,30,RM,6120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,0,0,264,264,Fa,N,FuseA,800,0,0,800,0,0,1,0,1,1,Fa,4,Maj1,1,0,0,N,0,0,0,0,0,0,0,1,2009,ConLw,Normal,60000
124,120,RL,7892,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,Plywood,Plywood,None,0.0,Gd,TA,PConc,300,0,899,1199,Ex,Y,SBrkr,1199,0,0,1199,0,0,2,0,2,1,Gd,5,Typ,0,2,530,Y,0,63,0,0,0,0,0,3,2008,WD,Normal,153900
1364,60,RL,8499,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,616,616,Ex,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Gd,6,Typ,1,2,432,Y,0,36,0,0,0,0,0,3,2007,New,Partial,156932
63,120,RL,6442,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,24,0,1346,1370,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,2,484,Y,120,49,0,0,0,0,0,10,2007,WD,Normal,202500
231,20,RL,8760,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,0,0,1194,1194,TA,Y,SBrkr,1194,0,0,1194,1,0,1,0,3,1,TA,6,Typ,0,1,312,Y,0,0,120,0,0,0,0,4,2010,WD,Normal,148000
312,20,RL,8000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,680,0,292,972,Ex,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,TA,5,Typ,1,1,240,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,132000
108,20,RM,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,104,169,516,789,Ex,Y,SBrkr,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,1,250,Y,0,0,0,0,0,0,0,4,2008,WD,Partial,115000
856,20,RL,6897,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,659,0,381,1040,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,1,260,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,127000
453,60,RL,9303,Pave,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,742,0,130,872,Ex,Y,SBrkr,888,868,0,1756,1,0,2,1,3,1,TA,7,Typ,0,2,422,Y,144,122,0,0,0,0,0,7,2007,WD,Normal,204000
485,20,RL,7758,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,588,0,411,999,Gd,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,Gd,6,Typ,0,1,264,Y,0,132,0,0,0,0,0,3,2007,WD,Normal,132500
873,20,RL,8892,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,WdShing,Wd Shng,None,0.0,Gd,TA,Stone,0,0,105,105,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,2,414,Y,196,0,150,0,0,0,0,10,2008,WD,Normal,116000
121,80,RL,21453,Pave,IR1,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Plywood,Plywood,None,0.0,TA,TA,CBlock,938,0,0,938,Ex,Y,SBrkr,988,0,0,988,1,0,1,0,1,1,TA,4,Typ,2,2,540,Y,0,130,0,130,0,0,0,10,2006,WD,Normal,180000
144,20,RL,10335,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,679,0,811,1490,Ex,Y,SBrkr,1501,0,0,1501,1,0,2,0,3,1,Gd,6,Typ,0,2,577,Y,144,29,0,0,0,0,0,6,2009,WD,Normal,204000
1178,50,RM,3950,Pave,Reg,Bnk,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,468,0,350,818,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,1,210,N,0,0,116,0,0,0,0,12,2009,WD,Normal,115000
1120,20,RL,7560,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,369,0,671,1040,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,0,1,286,Y,140,0,252,0,0,0,0,7,2006,WD,Normal,133700
11,20,RL,11200,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,906,0,134,1040,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,1,384,Y,0,0,0,0,0,0,0,2,2008,WD,Normal,129500
1094,20,RL,9230,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,661,0,203,864,Gd,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,Gd,6,Typ,0,2,884,Y,0,64,0,0,0,0,0,10,2006,WD,Normal,146000
847,60,RL,9317,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,513,0,227,740,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,2,425,Y,234,72,192,0,0,0,0,7,2009,WD,Normal,213000
705,20,RL,8400,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,712,0,761,1473,Ex,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,2,606,Y,0,35,0,144,0,0,0,5,2010,WD,Normal,213000
53,90,RM,8472,Grvl,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,104,712,0,816,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,2,516,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,110000
345,160,RM,2592,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,129,232,175,536,TA,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,TA,4,Typ,0,1,336,Y,182,0,0,0,0,0,0,4,2010,WD,Normal,85000
1419,20,RL,9204,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,25,872,247,1144,TA,Y,SBrkr,1144,0,0,1144,1,0,1,1,3,1,TA,6,Typ,0,1,336,Y,0,88,0,0,0,0,0,8,2008,COD,Normal,124000
44,20,RL,9200,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,280,491,167,938,TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,0,1,308,Y,145,0,0,0,0,0,0,7,2008,WD,Normal,130250
473,180,RM,3675,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,459,0,88,547,Ex,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,2,525,Y,0,28,0,0,0,0,0,6,2008,WD,Normal,148000
649,60,RL,7700,Pave,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,0,0,756,756,TA,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,TA,7,Typ,1,2,442,Y,0,124,216,0,0,0,0,6,2010,WD,Normal,155000
648,20,RL,10452,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,500,0,594,1094,Ex,Y,SBrkr,1094,0,0,1094,0,0,1,0,3,1,TA,5,Typ,2,2,495,Y,0,0,0,0,287,0,0,6,2008,WD,Normal,155000
348,20,RL,17600,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,1270,0,208,1478,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,2,498,Y,0,40,0,0,0,0,0,12,2009,WD,Normal,157500
1235,70,RH,8525,Pave,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,0,0,940,940,TA,N,FuseA,1024,940,0,1964,0,0,1,1,4,1,TA,7,Typ,0,0,0,N,0,192,0,0,0,0,0,11,2008,WD,Abnorml,130000
791,120,RL,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,16,0,1129,1145,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,2,397,Y,100,16,0,0,0,0,0,9,2009,WD,Normal,160200
735,20,RL,8978,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,Plywood,Plywood,None,0.0,TA,TA,PConc,0,0,948,948,TA,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,6,Typ,0,1,300,Y,147,0,0,0,0,0,0,5,2007,WD,Family,108000
376,30,RL,10020,Pave,IR1,Low,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,350,0,333,683,Gd,N,FuseA,904,0,0,904,1,0,0,1,1,1,Fa,4,Maj1,0,0,0,Y,0,0,0,0,0,0,0,3,2009,WD,Normal,61000
